Scope,Project,Namespace,Type,Member,Maintainability Index,Cyclomatic Complexity,Depth of Inheritance,Class Coupling,Lines of Source code,Lines of Executable code
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,MemberName : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,MemberKind : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Accessibility : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Scope : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,DetectorName : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Documentation : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,ResultOnly : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,ChangeId : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Action : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,AttributeName : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,PropertyName : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Analysis : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Transform : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,LibraryMode : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Framework : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,DecoratorPrefix : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,DecoratorSuffix : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Namespace : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Json : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Report : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,FileList : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,ProjectList : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,SolutionList : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,DependencyList : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,ApiBaseline : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,MigrationCandidate : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,TestCoverageMap : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,AsyncMigrationProgressReport : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,BatchResultSummary : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Order : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,SourceCode : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Modifier : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Position : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,HasSetter : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,IsInit : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,IsReadonly : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,IsStatic : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Initializer : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,Wrapper : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,ChangeseFormat : DataTag,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DataTag,ProjectType : DataTag,100,0,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport, ,100,1,1,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport,"DeadCodeReport(FilePath, string, int, int, string)",100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport,filePath : FilePath,100,0,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport,SymbolName : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport,Line : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport,Column : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DeadCodeReport,Type : string,100,0,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DependencyReport, ,100,1,1,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DependencyReport,"DependencyReport(string, string, string)",100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DependencyReport,TypeName : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DependencyReport,Status : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DependencyReport,RecommendedLifetime : string,100,0,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticExtensions, ,71,5,1,12,36,7
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticExtensions,ToInfo(this Diagnostic) : DiagnosticInfo,77,1,,8,14,2
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticExtensions,"WithRelativePath(this DiagnosticInfo, string) : DiagnosticInfo",69,4,,6,18,5
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary, ,100,1,1,1,7,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary,"DiagnosticGroupSummary(string, string, string, int, List<string>)",100,1,,1,7,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary,DiagnosticId : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary,Severity : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary,MessageTemplate : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary,Count : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticGroupSummary,Locations : List<string>,100,0,,1,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo, ,100,1,1,1,10,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,"DiagnosticInfo(string, string, string, FilePath, int, int, int, int)",100,1,,1,10,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,Id : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,Severity : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,Message : string,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,FilePath : FilePath,100,0,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,StartLine : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,StartColumn : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,EndLine : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticInfo,EndColumn : int,100,0,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReport, ,100,1,1,2,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReport,"DiagnosticReport(bool, List<DiagnosticInfo>)",100,1,,2,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReport,Success : bool,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReport,Diagnostics : List<DiagnosticInfo>,100,0,,2,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReportExtensions, ,85,2,1,6,15,3
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReportExtensions,ToInfo(this IEnumerable<DiagnosticInfo>) : string,83,1,,4,4,2
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticReportExtensions,ToJson(this IEnumerable<DiagnosticInfo>) : string,90,1,,4,7,1
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticsSummaryResult, ,100,1,1,2,6,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticsSummaryResult,"DiagnosticsSummaryResult(int, int, int, List<DiagnosticGroupSummary>)",100,1,,2,6,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticsSummaryResult,TotalIssues : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticsSummaryResult,Errors : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticsSummaryResult,Warnings : int,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DiagnosticsSummaryResult,TopIssues : List<DiagnosticGroupSummary>,100,0,,2,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocPathGuard, ,68,11,1,6,81,18
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocPathGuard,AllowedExtensions : string[],86,0,,0,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocPathGuard,ReservedNames : string[],79,0,,0,5,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocPathGuard,AllowedDocExtensions : IReadOnlyList<string>,100,2,,1,2,2
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocPathGuard,AllowedDocExtensions.get() : IReadOnlyList<string>,100,1,,1,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocPathGuard,"ResolveSafe(string, string) : (T1, T2, T3)<bool, string, string>",54,9,,5,60,14
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult, ,82,9,2,6,44,14
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,"Changes : Dictionary<FilePath, string>",100,2,,2,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,"Changes.get() : Dictionary<FilePath, string>",100,1,,2,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,"Changes.set(Dictionary<FilePath, string>) : void",100,1,,2,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,DocumentEditResult(),100,1,,1,3,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,"DocumentEditResult(EditOutcome, FilePath)",85,1,,3,5,2
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,"DocumentEditResult(EditOutcome, FilePath, int, bool, string?)",66,1,,3,8,7
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,ToJsonSummary() : string,95,1,,3,4,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,DocumentNotFound(FilePath) : DocumentEditResult,91,1,,2,4,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,TargetNotFound(FilePath) : DocumentEditResult,91,1,,2,4,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,DocumentEditResult,FeatureDisabled(FilePath) : DocumentEditResult,91,1,,2,4,1
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome, ,100,1,1,0,16,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,Unset : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,Modified : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,TargetNotFound : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,DocumentNotFound : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,SourceInvalid : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,NoChange : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,CannotOptimize : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,CannotEdit : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,CannotMove : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,CannotRemove : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,CannotConvert : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,FeatureDisabled : EditOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EditOutcome,Error : EditOutcome,100,0,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineError, ,91,3,1,1,16,3
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineError,Message : string,100,1,,0,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineError,Message.get() : string,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineError,Exception : Exception?,100,1,,1,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineError,Exception.get() : Exception?,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineError,"EngineError(string, Exception?)",77,1,,1,5,3
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome, ,100,1,1,0,10,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,Success : EngineOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,Failure : EngineOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,DocumentNotFound : EngineOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,TargetNotFound : EngineOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,InvalidInput : EngineOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,Timeout : EngineOutcome,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineOutcome,InternalError : EngineOutcome,100,0,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase, ,93,12,1,4,27,6
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,_jsonOptions : JsonSerializerOptions,87,0,,1,3,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,Outcome : EditOutcome,100,2,,1,4,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,Outcome.get() : EditOutcome,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,Outcome.set(EditOutcome) : void,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,UpdatedText : string?,100,2,,1,5,2
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,UpdatedText.get() : string?,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,UpdatedText.set(string?) : void,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,FilePath : FilePath,100,2,,1,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,FilePath.get() : FilePath,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,FilePath.set(FilePath) : void,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,Message : string,100,2,,0,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,Message.get() : string,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,Message.set(string) : void,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,IsCommitted : bool,100,2,,0,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,IsCommitted.get() : bool,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,IsCommitted.set(bool) : void,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,ChangeId : int,100,2,,0,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,ChangeId.get() : int,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultBase,ChangeId.set(int) : void,100,1,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>, ,81,7,1,5,37,10
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,Outcome : EngineOutcome,100,1,,1,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,Outcome.get() : EngineOutcome,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,Error : EngineError?,100,1,,1,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,Error.get() : EngineError?,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,_data : T?,100,0,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,TryGetData(T?) : bool,82,2,,2,5,2
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,Data : T,79,2,,3,11,3
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,Data.get() : T,79,2,,3,8,3
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,EngineResultWrapper<T>,"EngineResultWrapper(EngineOutcome, T?, EngineError?)",70,1,,2,6,5
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,ExternalInputRequiredAttribute, ,83,3,2,4,19,5
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,ExternalInputRequiredAttribute,Tag : DataTag,100,1,,1,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,ExternalInputRequiredAttribute,Tag.get() : DataTag,100,1,,1,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,ExternalInputRequiredAttribute,"ExternalInputRequiredAttribute(DataTag, bool)",77,1,,2,5,3
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,ExternalInputRequiredAttribute,Required : bool,100,1,,0,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,ExternalInputRequiredAttribute,Required.get() : bool,100,1,,0,1,0
Type,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail, ,96,8,1,1,12,3
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,FilePath : string,100,2,,0,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,FilePath.get() : string,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,FilePath.set(string) : void,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,MethodName : string?,100,2,,0,4,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,MethodName.get() : string?,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,MethodName.set(string?) : void,100,1,,0,1,0
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,Reason : string,100,2,,0,1,1
Member,RoslynSentinel.Common (Debug),RoslynSentinel.Common,FailureDetail,Reason.get() : string,100,1,,0,1,0
